IDREFPELANGGAN,ID_UNIT_USAHA,FSTREAMID,FDAYOFWEEK,FHOUR,AVG_FDVC
015570533,015,1,3,13,608.49
0150003302,015,1,2,6,552.0
0140019636,014,1,2,19,1150.77
01203030100,012,1,2,10,18.6
02200076,022,1,2,13,33.76
0150011954,015,1,2,22,99.0
02100315,021,1,3,5,103.69
014560379,014,1,3,20,635.59
012586152,012,1,2,19,96.43
015521615,015,1,2,16,53.04
01203030108,012,1,3,10,169.13
02200356,022,1,3,2,1099.1
0150019493,015,1,2,9,74.0
022565302,022,1,3,16,27.16
014618719,014,1,2,14,291.41
0140019654,014,1,3,9,631.48
03103310,031,1,2,13,184.48
03300030,033,1,2,7,108.58
0123031050,012,1,3,18,192.2
021717573,021,1,3,22,261.83
0130253242,013,1,2,19,423.47
0130252580,013,1,3,17,334.0
03103476,031,1,3,3,62.09
012515225,012,1,2,12,61.02
018570729,018,1,2,1,4818.94729
0120016414,012,1,2,7,517.37
0150005472,015,1,2,5,781.64
0150020605,015,1,3,4,28.9
0130014862,013,1,2,21,50.39
0120010049,012,1,2,9,2515.83
01203030141,012,1,3,21,159.07
012705577,012,1,3,22,1772.24
0140017815,014,1,3,2,525.0
0110007827,011,1,3,15,160.0
0110010128,011,1,3,19,12.0
012526633,012,1,3,2,486.51
014516819,014,1,2,22,1480.17
0130015806,013,1,3,17,104.96
03105061,031,1,3,5,666.73
0110025419,011,1,2,10,1309.69
0120003614,012,1,3,13,2839.75
02200353,022,1,3,21,76.68
02300255,023,1,3,15,74.5
0140019637,014,1,2,8,261.8
012586146,012,1,3,15,17.11
02200347,022,1,2,20,14.89
022710306,022,1,3,15,192.48
03116704,031,1,2,14,29.06
03112048,031,1,3,23,90.49
014548469,014,1,2,12,148.76
012518326,012,1,3,9,30.21
015520995,015,1,3,13,10.72
0130252718,013,1,3,13,51.38
02300305,023,1,2,15,36.15
0110025152,011,1,2,20,36.0
02200222,022,1,2,6,94.69
014559586,014,1,3,6,17.59
015530708,015,1,2,15,9.47
03300009,033,1,3,5,4642.47
0123031884,012,1,3,8,935.74
013528901,013,1,2,22,1892.17
0140019589,014,1,3,6,254.04
0130252585,013,1,2,3,669.22
0140019624,014,1,2,22,207.24
014522251,014,1,3,5,850.32
0110024334,011,1,3,11,363.0
0110011331,011,1,3,17,1116.94
0150019634,015,1,3,6,176.15
02200333,022,1,2,9,206.21
015547551,015,1,3,9,0.68
0110025136,011,1,2,16,53.0
011537853,011,1,2,0,14.33
022517573,022,1,3,21,12.03
013552502,013,1,2,2,100.0
02100343,021,1,3,15,14.39
014565052,014,1,2,8,447.0
02300258,023,1,3,23,223.63
0120012205,012,1,2,22,425.92
034740458,034,1,3,23,387.27
0140014751,014,1,2,6,2276.37
0150019904,015,1,2,1,299.16
019520115,019,1,3,0,2543.25
021692883,021,1,2,20,119.31
0110016609,011,1,3,14,12.0
0110003630,011,1,2,22,2253.0
0123031394,012,1,3,21,35.06
015526819,015,1,2,10,44.96
03119653,031,1,2,19,1.29
0110010968,011,1,3,1,3036.0
013552502,013,1,2,8,102.0
02300309,023,1,3,14,601.82
02100343,021,1,3,9,69.08
0110003621,011,1,3,6,99.42
02200325,022,1,2,12,51.65
0150002663,015,1,2,14,529.0
013579290,013,1,2,6,462.14
02100365,021,1,2,23,577.0
014564189,014,1,3,5,142.85
011565522,011,1,2,17,76.68
0110015456,011,1,3,14,2.0
011520004,011,1,3,15,99.92
0123031403,012,1,3,20,27.28
02100365,021,1,2,0,601.0
011669252,011,1,3,19,307.38
0150020596,015,1,3,11,244.74
0110026724,011,1,3,0,10.0
013552504,013,1,2,11,116.0
0130252588,013,1,2,22,414.0
0110014530,011,1,3,12,267.88
0110025409,011,1,2,8,33.36
02300112,023,1,2,10,3130.46
014571124,014,1,3,14,21.69
012667957,012,1,2,19,507.95
02100286,021,1,2,5,307.0
013528901,013,1,3,7,1918.69
0140019671,014,1,3,22,399.0
0150000017,015,1,2,1,8.14
02100318,021,1,2,5,3.0
01604648,016,1,2,19,78.26
022514868,022,1,3,17,144.3
02300339,023,1,3,17,14.13
02100296,021,1,2,6,30.62
011520005,011,1,2,20,111.31
0120303029,012,1,3,7,128.19
012515227,012,1,3,10,132.13
012699832,012,1,3,23,793.09
02100078,021,1,3,3,159.0
0120003613,012,1,3,17,7573.05
021667577,021,1,3,16,126.11
0120303039,012,1,2,14,811.4
0110025725,011,1,2,14,90.0
02100182,021,1,3,8,205.9
02200301,022,1,2,21,576.2
02300244,023,1,3,12,365.23
013586168,013,1,2,22,173.08
0110023719,011,1,2,15,31.84
0110003595,011,1,2,8,191.0
0150016566,015,1,2,9,90.74
0110003625,011,1,3,10,81.96
018557860,018,1,3,10,76.05
0110025454,011,1,2,18,169.0
01203030141,012,1,2,13,113.1
02200331,022,1,2,6,1.99
023536112,023,1,3,4,203.28
023713824,023,1,3,4,66.34
03103145,031,1,3,18,78.02
012526424,012,1,3,2,69.85
022516825,022,1,3,10,50.31
01612491,016,1,2,8,47.39
0110025757,011,1,2,16,26.0
0150005397,015,1,3,9,1876.36
02200076,022,1,3,18,5.64
02100232,021,1,2,19,3785.45
0140019636,014,1,2,8,1090.48
012749964,012,1,2,14,64.5
03300024,033,1,3,10,78.33
012560107,012,1,3,16,2.94
014516981,014,1,2,7,65.48
014683991,014,1,3,23,76.38
0120011395,012,1,2,19,964.38
021667118,021,1,3,19,874.64
012516811,012,1,2,8,74.21
0120007840,012,1,3,6,68.98
012570405,012,1,2,10,167.97
012586147,012,1,3,21,11.77
0120008049,012,1,3,17,50.17
0130010264,013,1,3,15,214.99
02100015,021,1,3,18,144.18
0110026475,011,1,3,20,13.72
0150017220,015,1,3,19,537.49
014517187,014,1,3,10,553.04
02200301,022,1,3,11,304.92
016705622,016,1,3,15,145.058
017516707,017,1,3,17,3.7
013514860,013,1,3,19,197.0
03120076,031,1,3,3,2.74
015650958,015,1,2,4,1.47
014618719,014,1,2,17,305.45
03103185,031,1,3,6,408.94
03123178,031,1,3,7,33.72
021586156,021,1,3,4,100.57
0110007382,011,1,2,22,83.38
013570484,013,1,2,7,11.45
011575531,011,1,3,9,117.77
02200324,022,1,2,8,63.89
02200309,022,1,2,10,1.2
014516981,014,1,2,16,122.41
02200007,022,1,3,1,324.65
0120011330,012,1,2,13,954.01
02200327,022,1,2,13,447.8
02200313,022,1,3,8,62.53
0110025319,011,1,3,22,183.36
0120008025,012,1,3,11,441.12
015707693,015,1,3,0,76.91
022547735,022,1,2,8,163.04
03300024,033,1,3,19,75.92
014517186,014,1,3,22,6906.18
014612998,014,1,3,17,265.28
0123031036,012,1,3,12,3082.98
0130010044,013,1,2,12,357.0
02300325,023,1,2,12,60.48
02100311,021,1,2,7,229.82
0140019622,014,1,3,12,43.0
0110003625,011,1,2,9,74.62
0120025761,012,1,3,5,43.98
022514865,022,1,3,14,76.77
0150019822,015,1,3,0,42.37
02100275,021,1,3,10,169.13
0150002022,015,1,2,5,814.35
0150017672,015,1,3,5,124.0
015518542,015,1,2,19,20.0
021667105,021,1,3,13,734.88
0150019832,015,1,3,4,39.8
0120003616,012,1,3,17,764.76
03108082,031,1,2,15,3.82
01701475,017,1,3,0,55.98
0193030456,019,1,3,14,95.24
0130252591,013,1,3,20,29.0
014548473,014,1,2,19,33.08
0140017815,014,1,3,13,546.0
0140014529,014,1,3,20,9293.64
0110026219,011,1,2,21,3.0
0110012776,011,1,3,14,194.0
0150020615,015,1,3,3,142.87
0130252698,013,1,3,8,139.0
014560508,014,1,2,3,322.95
02100282,021,1,3,14,40.14
022560510,022,1,2,23,66.52
0120303022,012,1,3,1,366.74
01700885,017,1,3,6,64.52
019671738,019,1,3,22,155.21
01203030127,012,1,2,9,25.11
01203030120,012,1,2,5,199.22
012546616,012,1,3,9,36.25
013526292,013,1,2,5,307.29
02100334,021,1,2,11,58.73
021513837,021,1,2,20,82.55
0110025678,011,1,3,13,63.77
0110025422,011,1,2,2,309.0
0110025867,011,1,3,5,112.92
0150020601,015,1,3,7,45.8
02200355,022,1,2,16,1595.36
0150000001,015,1,2,2,188.0
017516707,017,1,3,0,3.98
0150003331,015,1,2,14,338.27
02100316,021,1,2,6,0.39
022517254,022,1,2,8,156.85
0130252575,013,1,2,11,155.0
013535306,013,1,2,12,97.0
014522333,014,1,3,17,104.0
021577997,021,1,2,1,25.07
0140019661,014,1,3,15,21.0
0110014530,011,1,3,21,307.41
0150011954,015,1,2,11,128.0
022521622,022,1,3,21,149.81
02300341,023,1,2,7,341.51
013526289,013,1,3,20,45.0
02100079,021,1,3,14,89.8
02100302,021,1,3,17,38.12
0150019850,015,1,3,2,809.49
016705622,016,1,3,6,167.22
0130015842,013,1,3,8,4.22
0150000008,015,1,3,15,1087.54
02100015,021,1,2,0,80.94
014522159,014,1,3,16,1608.9
022560870,022,1,3,16,350.29
014517534,014,1,2,8,63.0
0130252346,013,1,2,14,922.0
02100250,021,1,2,3,16.08
014672976,014,1,3,9,16.66
0110007229,011,1,2,19,1059.0
0130252697,013,1,2,10,351.1
014513876,014,1,2,8,392.715
012562894,012,1,2,10,262.86
012546615,012,1,3,18,43.05
023516726,023,1,2,5,2.94
01614370,016,1,2,9,14.16
014683991,014,1,3,14,64.51
012705577,012,1,3,11,1922.57
02100369,021,1,2,15,68.87
0140019642,014,1,2,9,804.0
03300002,033,1,3,17,7384.098
013526291,013,1,2,16,221.0
023707800,023,1,2,16,39.23
011560380,011,1,2,0,1.23
0150020610,015,1,3,12,37.41
01611836,016,1,3,17,43.06
0120008909,012,1,3,0,342.69
0150020596,015,1,3,20,43.29
0120303072,012,1,2,5,84.89
02200312,022,1,2,4,321.94
0150019630,015,1,3,4,149.0
015520995,015,1,3,18,5.44
0140019614,014,1,2,18,262.0
0110025446,011,1,3,3,63.0
012705577,012,1,3,17,1895.11
012514864,012,1,3,3,39.84
033531255,033,1,3,15,213.82
0150004184,015,1,3,10,368.77
013708656,013,1,3,1,92.0
014713822,014,1,3,8,321.82
0110026200,011,1,3,23,2141.05
0130252573,013,1,3,9,48.0
0130252702,013,1,3,5,187.66
014516819,014,1,2,4,1739.54
014548469,014,1,2,7,123.01
01604305,016,1,2,10,54.11
0120016414,012,1,2,2,534.12
02100290,021,1,3,20,38.66
022517273,022,1,3,15,58.71
03300014,033,1,2,13,148.41
0140019667,014,1,3,6,21.0
0110011396,011,1,2,19,138.0
022560870,022,1,2,6,330.31
0120303074,012,1,2,22,7.35
013535306,013,1,2,3,51.0
022667059,022,1,3,16,249.14
0110025678,011,1,2,20,58.8
0120010290,012,1,2,6,1431.91
0123031003,012,1,2,15,21.63
0110025319,011,1,2,21,127.37
0120303071,012,1,2,19,338.38
0150020590,015,1,2,7,38.93
02200354,022,1,2,15,130.9
022516939,022,1,3,9,3358.39
0150004862,015,1,3,6,249.1
015525266,015,1,2,18,74.9
011549125,011,1,3,6,49.87
0110010128,011,1,3,2,5.0
01611836,016,1,3,8,37.81
013517239,013,1,3,17,53.0
021516851,021,1,3,13,131.0
0123031005,012,1,2,6,77.06
03300008,033,1,3,9,1462.963
013552504,013,1,2,14,116.0
0190303081,019,1,3,23,1.27
02100020,021,1,2,0,1099.4
023522275,023,1,3,8,126.43
022517254,022,1,2,22,145.15
02200322,022,1,3,7,1985.64
014565614,014,1,2,11,27.61
02100066,021,1,3,23,174.5
017516707,017,1,3,14,2.62
021667616,021,1,2,14,3791.45
014562989,014,1,2,5,2617.17
014548473,014,1,3,20,35.45
0110019376,011,1,2,4,86.0
02100288,021,1,3,15,35.07
011669252,011,1,3,16,312.01
0123031036,012,1,2,19,3265.52
0120303054,012,1,2,21,62.84
0130008824,013,1,2,3,5754.79
0110014530,011,1,3,15,315.71
0110012776,011,1,3,8,174.0
0110010292,011,1,3,10,73.0
015535530,015,1,2,8,1.53
013579289,013,1,3,10,182.27
018570729,018,1,3,17,11070.1789
021577997,021,1,2,10,64.99
0120008909,012,1,2,2,340.44
0130252706,013,1,2,8,14.0
015525231,015,1,3,10,131.73
0130011197,013,1,2,17,299.0
0150017220,015,1,3,16,563.01
0110025310,011,1,3,8,24.0
0110025788,011,1,2,11,4.0
0120008049,012,1,3,20,50.33
02100294,021,1,2,12,1213.45
02100334,021,1,2,5,89.12
0110025451,011,1,3,5,4.67
03300016,033,1,2,22,3487.609
022586135,022,1,2,14,264.67
012559323,012,1,3,4,218.96
013708656,013,1,3,10,99.0
03112470,031,1,2,2,217.43
02100282,021,1,3,20,40.34
011565522,011,1,3,7,60.81
0120303097,012,1,3,0,336.47
03113617,031,1,2,16,23.91
0150010747,015,1,2,20,194.0
014560379,014,1,2,0,139.3
0140013351,014,1,2,11,2055.77
0140019631,014,1,3,6,83.0
0110023719,011,1,2,18,13.92
03115838,031,1,3,0,19.754
0140019661,014,1,2,22,23.3
0110026201,011,1,2,4,50.0
022516674,022,1,2,4,181.0
02200332,022,1,2,22,147.82
016579287,016,1,3,13,32.01
022514010,022,1,3,12,55.41
0130252582,013,1,3,20,30.0
012570405,012,1,2,7,227.23
023666125,023,1,3,9,182.52
021559370,021,1,3,14,73.37
021667116,021,1,2,20,2162.57
0110025678,011,1,2,17,112.2
022516825,022,1,3,7,58.99
021519578,021,1,3,5,74.02
02100344,021,1,2,20,281.34
0130015806,013,1,2,9,107.86
021513837,021,1,3,21,200.87
015570533,015,1,2,5,615.17
03300024,033,1,3,13,98.29
012516810,012,1,3,17,79.43
013579289,013,1,3,13,186.08
014517534,014,1,2,14,100.0
03123230,031,1,2,11,83.5
011517767,011,1,3,6,8.79
0120303072,012,1,2,19,115.37
012586152,012,1,3,4,56.94
0130011454,013,1,3,11,191.31
02100015,021,1,3,15,151.41
0110024981,011,1,2,11,448.585
0190303096,019,1,3,4,37.46
023517188,023,1,2,11,113.79
02300244,023,1,2,22,414.82
02200318,022,1,2,1,248.52
0110003609,011,1,2,23,193.0
0130253229,013,1,2,9,52.23
0130252693,013,1,3,11,65.9
022565880,022,1,2,21,559.09
02200327,022,1,2,19,515.98
023713824,023,1,3,7,54.82
0110026810,011,1,3,7,299.35
0150004862,015,1,3,3,275.39
0140019639,014,1,2,22,225.0
0120010103,012,1,3,13,19.93
02100315,021,1,3,23,57.83
013570484,013,1,2,4,39.31
0130253708,013,1,2,18,63.04
01903030112,019,1,2,10,72.65
031522250,031,1,2,13,19.71
0120303032,012,1,3,11,85.93
014521712,014,1,2,1,41.49
013560937,013,1,3,17,19.04
0110010458,011,1,2,14,6.0
015570533,015,1,3,18,628.99
018561358,018,1,2,12,640.79
0140013351,014,1,2,23,2083.69
0130014661,013,1,3,11,1707.0
0110024980,011,1,2,6,21.55
0110010968,011,1,2,6,3636.0
015531047,015,1,3,19,135.86
03112382,031,1,2,13,116.48
0140019639,014,1,3,18,223.0
013517238,013,1,3,20,79.72
02100315,021,1,3,0,79.26
02100323,021,1,2,10,194.81
019557623,019,1,2,16,192.15
014552373,014,1,2,17,313.99
031667109,031,1,3,12,981.89
0130252681,013,1,3,0,567.0
018527068,018,1,2,8,849.11
02300305,023,1,2,20,36.78
0110011835,011,1,3,15,2.5
01203030109,012,1,2,5,25.29
0120025896,012,1,3,21,113.19
0130252694,013,1,2,18,120.0
014565614,014,1,2,2,25.38
0130252857,013,1,2,2,43.0
023516504,023,1,3,15,67.04
014571124,014,1,2,13,20.39
011562844,011,1,2,19,73.0
02200353,022,1,3,16,70.21
01604952,016,1,2,9,201.07
0190303082,019,1,2,2,1765.1
021526821,021,1,2,5,9.81
0150000007,015,1,2,17,105.0
0150019860,015,1,2,18,27.34
023522210,023,1,2,16,7.7
03119701,031,1,3,3,47.19
02100266,021,1,3,9,66.05
0150019832,015,1,3,10,47.29
0120008126,012,1,3,16,1299.32
022516674,022,1,3,20,468.0
0110007827,011,1,3,10,201.0
02200314,022,1,2,14,64.42
02100086,021,1,3,16,906.43
0110003604,011,1,2,2,4855.48
02100127,021,1,3,22,8958.02
012552880,012,1,3,19,27.99
0190303093,019,1,2,10,713.96
0140019666,014,1,2,22,216.7
031522250,031,1,2,2,0.35
03103383,031,1,3,17,96.53
015526831,015,1,2,13,30.12
012514616,012,1,2,15,505.64
022667054,022,1,2,23,672.73
013528901,013,1,2,17,1471.67
018521052,018,1,2,8,27.66
011521671,011,1,3,17,100.11
0150020203,015,1,2,23,121.0
0150020274,015,1,2,10,156.0
011560445,011,1,2,8,5.13
0120010315,012,1,3,10,2124.0
0150004937,015,1,3,21,65.35
02200349,022,1,2,18,57.78
0130011852,013,1,3,20,417.0
013514365,013,1,3,9,937.86
018557860,018,1,2,12,72.96
0130011454,013,1,2,19,179.42
01903030112,019,1,2,13,74.96
0140019589,014,1,3,11,127.15
03300027,033,1,2,15,73.22
0150000014,015,1,3,9,414.36
014561044,014,1,3,9,84.14
02100312,021,1,3,5,623.21
014517575,014,1,3,15,103.81
02100078,021,1,2,10,191.0
0120025935,012,1,2,9,124.42
02200368,022,1,2,20,183.78
013518702,013,1,2,3,1.18
0130253242,013,1,2,14,399.02
02200366,022,1,3,20,152.02
014612761,014,1,2,9,415.31
0110025436,011,1,2,13,158.43
02200306,022,1,2,15,74.83
0130015685,013,1,3,19,383.66
0150016951,015,1,3,16,125.06
0130252582,013,1,3,3,215.0
02300319,023,1,3,12,23.3
02100352,021,1,2,21,203.27
033560407,033,1,3,12,100.44
02300322,023,1,2,10,3430.72
021717573,021,1,3,20,255.95
0150004937,015,1,3,15,91.2
014755176,014,1,2,8,41.19
014548469,014,1,2,10,161.95
02100009,021,1,3,6,3735.57
0120016424,012,1,3,11,3592.76
013517237,013,1,3,19,67.0
0140019659,014,1,2,3,37.0
031667108,031,1,2,8,336.29
0110024840,011,1,2,8,32.0
03112382,031,1,2,10,121.48
0110013348,011,1,2,3,5.0
022514011,022,1,2,11,22.45
0130011476,013,1,3,14,826.0
0120010049,012,1,2,11,2594.01
0120008094,012,1,3,5,92.12
0150016566,015,1,2,20,78.66
013537119,013,1,3,11,24.72
02100041,021,1,2,2,246.0
014516819,014,1,2,1,1493.54
033557589,033,1,2,10,86.67
02100028,021,1,2,23,39.2
012559098,012,1,2,20,68.12
0150019837,015,1,3,4,39.55
02100103,021,1,2,8,58.71
015525266,015,1,2,4,82.75
0150019851,015,1,3,13,28.0
013701402,013,1,2,13,18.43
0190303027,019,1,3,22,3861.74
03122781,031,1,3,17,62.66
011669252,011,1,2,21,308.18
0140019617,014,1,3,19,369.62
0130252587,013,1,2,20,239.02
015517268,015,1,3,12,19.79
022514868,022,1,3,23,144.15
031517244,031,1,3,19,185.84
0110014665,011,1,3,10,147.0
018527042,018,1,2,19,400.33
013547504,013,1,3,11,40.48
03113411,031,1,2,22,0.46
02100026,021,1,2,17,3.76
022517572,022,1,2,12,47.67
023528440,023,1,2,23,57.88
02100294,021,1,3,2,1027.6
014548469,014,1,3,23,177.29
0130007843,013,1,3,1,219.0
0123031051,012,1,2,18,19.13
02200289,022,1,2,14,32.53
02200355,022,1,2,2,1274.39
033675713,033,1,3,17,3558.8
0190303027,019,1,3,13,3898.4
018524425,018,1,2,11,110.02
0130009450,013,1,2,11,777.0
013522130,013,1,2,7,682.03
03122781,031,1,3,8,104.45
014521712,014,1,2,7,33.63
0110015396,011,1,3,0,190.0
0120008823,012,1,2,11,856.7
01203030108,012,1,2,22,162.61
022521617,022,1,3,7,82.04
02200001,022,1,3,11,262.29
015557554,015,1,3,15,47.52
0120014864,012,1,2,12,133.91
0110025446,011,1,2,8,59.0
0120003613,012,1,3,11,8130.96
013560937,013,1,2,1,21.57
0130252352,013,1,3,10,2567.85
02100352,021,1,2,12,179.85
02100311,021,1,3,20,317.29
022586138,022,1,3,3,5.06
02100053,021,1,3,2,1068.18
0110025427,011,1,2,18,503.65
013579290,013,1,2,12,426.77
02300323,023,1,2,12,246.08
033531255,033,1,3,9,190.5
015549101,015,1,2,8,15.19
022535360,022,1,3,16,15.01
02100196,021,1,2,21,386.22
0120303037,012,1,2,5,143.79
01203030138,012,1,3,9,16.92
0130252592,013,1,3,8,157.0
0130011476,013,1,3,5,873.0
0140019655,014,1,3,10,169.64
0110024981,011,1,3,1,400.98
0150019852,015,1,2,20,71.25
02200269,022,1,2,12,41.82
023536112,023,1,3,7,377.92
023666123,023,1,3,15,82.66
0120007840,012,1,3,12,131.48
02300112,023,1,2,4,3147.56
0130252714,013,1,3,7,218.0
019547737,019,1,2,10,21.39
0140019643,014,1,2,10,562.0
0110025725,011,1,2,8,40.0
0120303034,012,1,3,3,330.22
01700885,017,1,3,3,40.78
0110025437,011,1,3,15,90.21
0120012205,012,1,2,19,422.85
03300030,033,1,3,15,62.5
0150019637,015,1,2,14,108.0
0110003628,011,1,2,9,134.0
033575470,033,1,3,19,24.05
0190303093,019,1,3,5,831.11
03105061,031,1,2,20,764.03
014618719,014,1,2,23,202.16
0110009873,011,1,3,16,367.75
012519813,012,1,2,5,38.66
0150017602,015,1,2,22,158.08
022514464,022,1,2,11,54.73
013519824,013,1,3,14,134.91
03119653,031,1,2,22,9.43
02100266,021,1,2,14,56.96
0110011396,011,1,2,13,122.0
01203030139,012,1,3,10,67.74
0130252585,013,1,2,0,543.74
022565301,022,1,3,15,112.3
014562976,014,1,3,13,690.0
0120303075,012,1,2,12,7.58
0120025761,012,1,2,18,86.2
02200338,022,1,3,10,42.29
019557623,019,1,3,11,197.84
023515420,023,1,2,1,102.34
0110026803,011,1,2,8,372.62
0110007827,011,1,3,4,6.0
0150020596,015,1,3,5,54.4
02200389,022,1,2,4,12.54
0150014042,015,1,3,19,760.24
01703357,017,1,2,7,28.82
014713304,014,1,3,21,457.58
0120010127,012,1,2,9,210.68
0150004938,015,1,3,9,46.24
0130009871,013,1,3,9,1974.48
033559028,033,1,3,3,123.92
034740458,034,1,3,20,386.73
012513761,012,1,3,8,39.86
016535568,016,1,2,15,65.15
0110026707,011,1,3,17,161.0
011560380,011,1,3,18,3.34
0123031383,012,1,2,8,187.46
0110016609,011,1,3,11,12.0
019763467,019,1,3,13,210.64
01703002,017,1,2,22,2.16
0130014862,013,1,2,4,40.04
0140019637,014,1,3,1,270.66
021667617,021,1,3,20,11.87
0150020203,015,1,3,7,121.0
0120003617,012,1,2,18,117.51
0150019642,015,1,2,16,138.0
015531047,015,1,3,10,111.26
0150020258,015,1,3,10,22.0
0130252576,013,1,3,3,20386.77
03112382,031,1,2,4,118.49
0120011330,012,1,2,22,966.09
02200343,022,1,2,11,73.03
0120010614,012,1,2,4,46.24
0110011331,011,1,3,20,866.93
018557860,018,1,2,17,58.82
014529433,014,1,3,13,182.75
011521671,011,1,3,12,106.17
02200312,022,1,2,15,601.76
02200305,022,1,3,20,1155.74
014562989,014,1,3,13,2601.96
021516115,021,1,2,16,16.04
031522250,031,1,2,7,23.75
03115312,031,1,3,18,75.97
023515035,023,1,3,23,242.48
011575529,011,1,2,14,45.81
021559372,021,1,2,14,276.05
02300168,023,1,3,18,1.33
021526821,021,1,2,16,22.09
011514324,011,1,2,10,21.66
013517576,013,1,3,19,15.99
0120303099,012,1,3,14,668.7
013517788,013,1,2,1,128.18
0150016951,015,1,3,11,137.7
016579287,016,1,3,7,9.05
02300286,023,1,2,16,5376.31
015557554,015,1,2,7,48.05
0150020590,015,1,2,18,32.19
012699832,012,1,3,11,759.76
02200277,022,1,3,14,499.42
0130252581,013,1,3,19,99.57
021517619,021,1,2,8,48.46
022538212,022,1,2,4,1233.87
0190303082,019,1,2,20,2003.81
0130012210,013,1,2,21,196.68
0140019631,014,1,2,13,136.0
0150019858,015,1,3,8,64.62
0130008824,013,1,3,23,7533.77
014536208,014,1,3,13,52.26
0110025153,011,1,3,1,15.86
011560443,011,1,3,1,2.59
0130252690,013,1,2,9,148.82
02100061,021,1,2,14,315.0
014713296,014,1,3,19,55.9
0110026201,011,1,2,18,104.0
02200330,022,1,2,7,126.91
02300316,023,1,3,18,498.54
0123031004,012,1,3,15,19.93
02200368,022,1,2,15,80.5
0120007248,012,1,3,20,423.7
0110025117,011,1,3,11,110.35
011520000,011,1,3,7,113.09
012514873,012,1,2,10,174.76
015528054,015,1,2,13,282.02
015557559,015,1,2,13,24.0
02200331,022,1,3,11,146.87
0130010044,013,1,2,17,360.0
014519070,014,1,2,18,155.65
013537119,013,1,3,16,10.06
012560120,012,1,2,9,107.67
0120303072,012,1,2,10,137.35
02200317,022,1,3,1,236.23
021693144,021,1,3,23,76.83
02300311,023,1,3,10,40.28
0110026707,011,1,3,8,91.0
0130009871,013,1,3,3,1909.32
02100250,021,1,2,8,15.6
0150020213,015,1,2,9,30.91
01203030139,012,1,3,4,68.65
0130009450,013,1,2,5,745.0
02300114,023,1,2,17,559.75
0130253708,013,1,3,23,33.72
015561088,015,1,3,9,88.41
022560870,022,1,3,11,392.94
02200125,022,1,3,17,837.54
013533431,013,1,3,12,50.0
013560643,013,1,3,20,40.67
021693144,021,1,3,0,72.44
014522251,014,1,2,20,835.33
0110026200,011,1,3,2,2322.98
0120008025,012,1,3,16,416.3
01613153,016,1,3,2,0.14
013516856,013,1,3,11,213.0
013519824,013,1,3,5,82.95
021514226,021,1,2,14,59.0
014548473,014,1,2,1,7.08
012525136,012,1,2,13,66.44
02200110,022,1,2,9,99.62
01604654,016,1,3,21,74.0
021618718,021,1,2,19,74.04
012514856,012,1,2,11,455.1
0120003612,012,1,2,14,2086.64
015530708,015,1,2,9,14.63
013526290,013,1,2,9,76.19
0150020218,015,1,2,13,149.0
017516707,017,1,3,5,1.22
02100316,021,1,2,11,1.14
02100078,021,1,2,21,185.0
0150019337,015,1,3,10,51.0
02200303,022,1,3,8,274.03
01903030102,019,1,2,21,1841.91
0140019589,014,1,3,0,267.77
015650958,015,1,2,15,55.28
019763467,019,1,3,4,155.69
022514865,022,1,3,19,76.91
0130252711,013,1,3,11,1181.98
011575531,011,1,2,19,52.07
033675713,033,1,2,1,1108.77
0130252703,013,1,3,1,86.41
023526404,023,1,2,12,154.49
023713824,023,1,2,14,70.32
03120383,031,1,3,19,12.95
02300112,023,1,3,15,3129.27
0130025230,013,1,3,5,2087.0
03106590,031,1,3,8,161.46
03123178,031,1,2,17,48.85
0150017602,015,1,2,16,99.05
0150020215,015,1,2,18,287.29
02100340,021,1,3,22,2055.42
0150004937,015,1,3,10,85.75
022535360,022,1,3,10,11.75
0123031927,012,1,3,21,1528.94
022763243,022,1,3,20,66.55
0140019671,014,1,3,10,425.0
0190303027,019,1,3,4,3881.32
02100365,021,1,2,11,789.0
023666122,023,1,2,9,46.31
0110009381,011,1,2,14,7.0
011570665,011,1,3,4,181.31
013518520,013,1,3,23,40.0
0150020605,015,1,3,23,34.48
0130024938,013,1,3,8,123.0
0130252590,013,1,3,16,652.51
0120303076,012,1,2,7,229.37
0123031394,012,1,3,13,120.57
021516938,021,1,3,8,482.32
02200334,022,1,2,10,59.34
